OBJECTID,COUNTYL,PASER
145741,163,4
145546,163,8
143714,99,9
143167,163,3
145171,125,5
144641,163,8
142538,163,9
143629,99,7
142426,163,5
146993,163,8
147721,125,5
146643,163,6
147560,99,6
146153,161,4
147683,125,4
147471,163,5
146987,163,8
147692,125,4
148225,125,3
147534,99,9
146116,163,5
147765,125,3
147060,99,4
146998,163,7
146072,163,4
146191,125,8
148142,99,7
147463,163,4
146973,163,5
147726,125,7
146142,163,3
148135,99,6
147645,93,4
147690,125,8
146081,163,4
147762,125,4
147491,99,3
148221,125,3
146109,163,5
146378,99,5
147760,125,3
147056,99,4
147012,163,6
146091,163,3
146136,163,3
148140,99,7
147465,163,4
146980,163,4
147747,125,3
147564,99,7
146118,163,5
147672,125,8
147696,125,3
147656,93,5
146208,125,6
148213,125,6
146945,163,3
146089,163,3
148603,147,3
148171,99,8
147499,99,5
147014,163,5
146048,161,8
146517,99,3
147741,125,3
146649,163,5
146137,163,3
148156,99,5
147687,125,8
147473,163,6
146974,163,5
147708,125,5
146615,163,5
146999,163,6
146640,163,6
146148,163,3
148139,99,3
147460,163,4
146959,163,5
147723,125,7
147559,99,7
146121,163,4
147671,125,8
147717,125,7
147646,93,4
148611,147,2
146178,125,5
147006,163,8
146051,161,4
147720,125,5
146652,163,5
147235,125,5
147674,125,8
146962,163,6
147699,125,4
146112,163,5
147637,93,3
146090,163,3
146124,163,4
146093,163,3
148604,147,3
146174,125,4
148138,99,3
147494,99,3
146996,163,5
146053,161,3
147739,125,4
146639,163,6
146149,163,3
147684,125,4
147458,163,4
146985,163,3
147698,125,3
146634,163,6
148223,125,3
147531,99,9
146132,163,7
146381,99,5
147022,163,4
146075,163,4
148602,147,5
146139,163,3
148145,99,7
147461,163,3
146961,163,4
147748,125,5
146617,163,5
146186,125,5
148146,99,7
147457,163,4
147004,163,8
146058,161,3
147729,125,7
147570,99,7
146157,163,4
147670,125,7
146394,99,4
147707,125,8
146210,125,5
147527,99,4
146101,163,4
147764,125,3
147065,99,5
147000,163,7
146096,163,4
146156,163,4
148168,99,7
147468,163,4
146968,163,5
147736,125,9
147558,99,7
147175,125,2
146119,163,5
147654,93,6
147688,125,8
147648,93,5
147233,125,5
146113,163,5
147667,125,6
146391,99,4
147689,125,8
146094,163,3
146179,125,8
147055,99,4
146991,163,8
146060,161,3
146151,163,3
148161,99,5
147675,125,8
146986,163,8
146387,99,5
147749,125,5
147566,99,7
147174,125,2
146129,163,7
147665,125,5
147766,125,3
146079,163,4
148607,147,3
146175,125,4
148143,99,7
147059,99,4
147497,99,3
147001,163,8
147744,125,3
148354,99,2
146648,163,6
147561,99,7
148137,99,5
147058,99,4
147011,163,7
146052,161,3
146516,99,3
147735,125,4
148343,163,4
146653,163,5
146141,163,3
147679,125,4
147455,163,5
146978,163,6
146392,99,4
147714,125,6
146636,163,6
147569,99,7
146114,163,5
147524,99,4
146087,163,4
148612,147,5
148151,99,3
147009,163,8
146055,161,3
147724,125,7
146146,163,3
147657,93,3
146960,163,5
146393,99,4
147711,125,4
148210,125,5
146958,163,5
146111,163,5
147761,125,3
147686,125,8
146988,163,8
147693,125,8
146616,163,5
147529,99,4
146127,163,2
146385,99,4
146225,125,3
147003,163,8
146077,163,4
146190,125,8
148153,99,5
147466,163,4
146982,163,3
147727,125,7
146642,163,6
146154,163,4
148136,99,6
147669,125,5
147695,125,3
146956,163,3
147526,99,4
146122,163,4
146383,99,4
147753,125,8
146180,125,5
147020,163,4
146138,163,3
147823,125,8
148172,99,5
147061,99,5
147021,163,5
146100,163,4
147186,125,9
146140,163,3
148160,99,5
147464,163,3
146967,163,4
146059,161,3
147743,125,3
146611,163,5
146126,163,5
148128,99,4
147644,93,8
147709,125,5
147653,93,6
148224,125,3
146097,163,4
147410,163,5
146382,99,5
148610,147,2
147640,93,3
147062,99,5
147492,99,5
147015,163,5
146050,161,8
147751,125,9
146144,163,3
147681,125,4
148449,147,3
147474,163,5
146989,163,8
147705,125,8
147562,99,8
146128,163,7
147661,93,7
147757,125,3
146963,163,7
146389,99,4
147750,125,4
147822,125,8
147555,99,4
146110,163,5
147647,93,5
147719,125,4
147655,93,5
146224,125,3
147528,99,4
147023,163,4
147051,99,5
147489,99,3
147005,163,8
146049,161,8
147725,125,7
146650,163,5
146159,163,4
148162,99,4
147676,125,4
146964,163,6
147701,125,4
146618,163,5
148217,125,7
147557,99,4
146117,163,5
147052,99,4
147500,99,5
146080,163,4
146194,125,3
148149,99,5
147456,163,5
147010,163,7
147732,125,3
147535,99,4
146095,163,4
148606,147,3
146192,125,8
148159,99,3
147054,99,4
147495,99,3
146995,163,7
147734,125,4
146641,163,6
147554,99,4
146160,163,3
147685,125,4
147469,163,5
146976,163,6
147713,125,5
148220,125,3
146102,163,3
146384,99,5
147759,125,4
146994,163,7
146073,163,4
148608,147,3
146185,125,5
148148,99,5
146979,163,6
147722,125,7
146106,163,3
147668,125,6
147691,125,4
148214,125,6
147567,99,4
146134,163,2
147641,93,3
146969,163,4
147710,125,4
146223,125,3
148222,125,3
146108,163,5
147756,125,4
148605,147,9
147067,99,4
147008,163,8
146099,163,4
148169,99,7
147475,163,9
146965,163,7
146057,161,3
147746,125,3
147568,99,4
146125,163,4
147651,93,3
146390,99,4
147700,125,4
147652,93,6
148211,125,5
146954,163,3
146088,163,3
147639,93,3
146181,125,5
147013,163,6
146056,161,3
147740,125,3
146083,163,4
146379,99,5
147758,125,3
148613,147,5
147496,99,3
147018,163,5
147188,125,8
146152,163,3
148152,99,4
146990,163,8
147742,125,3
146115,163,5
147666,125,5
147703,125,3
148212,125,6
146084,163,4
148155,99,5
147493,99,5
146997,163,8
147745,125,3
147563,99,7
146143,163,3
147677,125,4
146966,163,7
147697,125,3
146613,163,5
148215,125,6
147533,99,9
146104,163,4
147187,125,8
146155,163,4
147680,125,4
147462,163,3
146981,163,3
147715,125,6
146614,163,5
148216,125,7
147571,99,5
146123,163,4
147658,93,3
148408,115,6
147532,99,9
146092,163,3
146173,125,4
148158,99,4
147019,163,5
147731,125,3
146644,163,6
147553,163,6
146133,163,2
148129,99,4
147673,125,8
147467,163,5
146971,163,6
147712,125,5
146612,163,5
146103,163,4
146380,99,5
146172,125,9
147066,99,4
147002,163,8
146086,163,4
146638,163,6
148170,99,8
147490,99,3
146076,163,4
148609,147,3
146193,125,3
148154,99,6
147453,163,5
146983,163,3
147728,125,7
146646,163,6
147934,99,4
147556,99,4
146147,163,3
147664,125,4
146944,147,2
146395,99,4
147704,125,3
146957,163,3
147525,99,4
146131,163,7
146386,99,4
147763,125,4
146184,125,5
148191,161,8
146992,163,8
146078,163,4
146647,163,6
146158,163,4
148150,99,5
147824,125,8
147470,163,5
146970,163,6
147737,125,4
147234,125,5
146120,163,4
147642,93,3
146150,163,3
148141,99,7
146972,163,6
147738,125,4
146637,163,6
146130,163,7
147643,93,4
146388,99,4
147694,125,8
146955,163,3
146098,163,4
147755,125,8
146177,125,5
147063,99,4
147016,163,8
146054,161,3
147752,125,9
146655,163,5
146135,163,4
148147,99,7
147682,125,4
147454,163,5
146975,163,6
147716,125,6
147572,99,5
146105,163,3
148116,163,6
147650,93,6
147754,125,8
147530,99,4
146074,163,4
148144,99,7
147053,99,4
147718,125,7
146207,125,4
146953,163,5
147536,99,4
146082,163,4
147057,99,4
147498,99,4
147007,163,8
147730,125,8
146645,163,6
147236,125,5
147678,125,4
147472,163,5
146977,163,6
147706,125,8
146635,163,6
147565,99,5
146107,163,5
147638,93,4
147064,99,5
146085,163,4
146176,125,7
148157,99,4
147459,163,3
147017,163,5
147733,125,4
148353,99,2
147232,125,5
146145,163,3
147649,93,5
146984,163,2
147702,125,8
149121,163,6
148883,125,7
149548,125,5
149973,99,4
150066,125,9
149729,125,4
149515,125,4
149932,93,2
149691,99,5
150326,147,5
150103,125,6
149135,163,6
150917,125,6
149551,125,6
151145,163,6
150875,125,9
149880,163,8
148885,125,5
149737,125,4
149509,125,6
149980,99,5
150358,125,6
150893,125,7
150101,125,5
149576,125,9
151140,163,6
149591,125,5
148929,125,4
151056,99,3
149690,99,4
150336,99,8
150916,125,5
150112,125,5
149564,125,8
151142,163,6
151389,125,7
149673,99,7
149142,163,5
148937,125,4
150867,125,7
149550,125,6
150290,125,2
150862,125,10
149878,163,5
149527,125,8
149978,99,5
150067,125,9
151151,163,4
149466,163,3
151400,125,6
149679,99,7
150910,125,8
150108,125,5
149569,163,5
149667,99,5
149120,163,6
148899,125,2
149560,125,3
149962,99,5
150863,125,10
150083,125,6
149874,163,3
149498,125,6
149532,125,5
150304,163,4
150868,125,7
150084,125,7
149512,125,7
151075,99,3
149974,99,4
151519,147,7
151153,163,4
151395,125,6
149681,99,8
148932,125,8
150338,99,8
150894,125,7
151500,147,6
150121,125,5
149567,163,4
151144,163,6
149671,99,7
149123,163,6
149531,125,5
149982,99,4
150065,125,2
150353,125,8
149520,125,4
149926,93,3
149676,99,4
150935,125,6
151529,147,6
150123,125,7
149467,163,3
151390,125,7
149138,163,6
150919,125,7
149534,125,6
150078,125,7
151156,163,7
149493,125,6
151402,125,6
149696,99,6
149140,163,6
150924,125,4
151494,147,6
150094,125,4
149579,125,9
149585,125,5
149115,163,5
149549,125,5
150073,125,7
149469,163,5
151059,99,9
149687,99,4
150913,125,5
151511,147,7
150093,125,4
151143,163,6
151401,125,4
149674,99,7
149141,163,5
150890,125,7
151501,147,6
149537,125,5
150623,163,7
150866,125,7
151451,99,6
149728,125,5
149528,125,8
149971,99,4
151147,163,5
150880,125,3
149109,163,5
151450,99,5
149505,125,3
150283,125,5
151155,163,4
149688,99,5
149051,115,3
149927,93,3
150335,99,3
150915,125,5
151521,147,7
150104,125,4
149580,125,9
149664,99,6
150883,125,6
149545,125,6
150307,163,4
150892,125,7
149867,163,4
149122,163,6
148906,125,5
149518,125,9
149976,99,4
151506,147,6
151391,125,5
149697,99,7
149139,163,6
148910,125,4
150908,125,6
151498,147,7
150118,125,5
149571,163,4
150357,125,4
150925,125,5
148925,125,4
150319,163,2
150911,125,8
151523,147,7
150095,125,4
149577,125,9
149587,125,5
149454,125,4
148902,125,2
151452,99,5
149536,125,5
150861,125,2
150092,125,4
151549,125,3
149871,163,5
149501,125,4
150080,125,6
151514,147,7
151164,161,3
149494,125,6
149695,99,4
149132,163,5
148928,125,4
150895,125,6
150115,125,5
149584,125,5
149668,99,3
149887,163,8
149128,163,6
151449,99,5
149555,125,7
149977,99,4
150075,125,7
149538,125,8
149963,99,5
150869,125,7
150090,125,5
149711,125,8
149510,125,5
151054,99,2
150076,125,7
151530,147,6
150119,125,5
149471,163,5
150921,125,7
151492,147,6
149547,125,5
150622,163,8
149877,163,7
149114,163,5
151454,99,3
149506,125,4
150621,163,8
149981,99,4
150069,125,7
151165,161,3
149933,93,2
150906,125,6
151520,147,7
150113,125,5
149581,163,1
149455,125,4
149516,125,5
149925,93,3
149698,99,6
151510,147,7
150120,125,5
149136,163,6
148923,125,4
150918,125,6
149556,125,8
150291,125,2
150876,125,9
149870,163,4
149733,125,4
149503,125,4
150281,125,5
150064,125,9
149497,125,7
151388,125,6
149682,99,5
150328,115,4
150909,125,8
150105,125,4
149568,163,4
149535,125,4
150306,163,4
150887,125,7
150086,125,6
149111,163,6
148904,125,5
151392,125,5
149156,163,5
148938,125,4
150885,125,6
151495,147,6
149553,125,6
149465,163,3
150287,125,4
150870,125,7
149876,163,5
149124,163,6
149521,125,4
151074,99,4
150350,125,6
151516,147,7
151167,161,3
149495,125,3
150897,125,7
150097,125,4
149573,163,5
149663,99,7
149125,163,6
148900,125,2
149561,125,8
149965,99,7
150873,125,7
150089,125,5
149500,125,6
150079,125,7
151154,163,3
151398,125,5
149686,99,4
149517,125,6
149964,99,6
149166,163,4
150082,125,6
150356,125,2
151515,147,7
151163,161,3
150903,125,6
150124,125,5
149570,163,4
149588,125,2
151448,99,6
149558,125,8
150284,125,3
150072,125,7
150349,125,6
149523,125,7
150937,125,6
150098,125,6
151150,163,5
151404,125,6
149134,163,6
148908,125,4
150896,125,6
149543,125,8
151148,163,5
149590,125,5
149110,163,5
151447,99,6
149508,125,5
150922,125,6
151496,147,6
150114,125,5
149574,163,5
150624,163,2
149875,163,5
149116,163,6
149552,125,7
150278,125,3
150074,125,7
149513,125,4
151055,99,3
149689,99,7
151517,147,7
150116,125,5
149675,99,7
149133,163,5
148907,125,4
150864,125,8
149554,125,6
150871,125,8
149127,163,6
151453,99,7
149736,125,4
149529,125,5
149961,99,5
150280,125,3
150063,125,9
150351,125,8
150926,125,5
149496,125,4
149928,93,3
149685,99,4
150355,125,2
149924,93,3
149683,99,6
150907,125,6
151522,147,7
150110,125,6
149575,163,4
151141,163,6
149672,99,4
150888,125,7
149542,125,8
150286,125,6
150865,125,8
149868,163,4
149730,125,4
149525,125,7
151058,99,4
149970,99,4
150279,125,3
151518,147,7
151399,125,5
149678,99,6
148930,125,4
150347,125,8
150898,125,7
151491,147,6
150106,125,4
149563,125,8
149665,99,6
149118,163,6
148897,125,2
151446,99,6
149540,125,8
149969,99,4
150891,125,7
150901,125,7
151509,147,7
150099,125,6
149578,125,9
149589,125,2
149670,99,7
148903,125,2
149541,125,8
150886,125,6
150085,125,5
149872,163,4
149514,125,4
151057,99,5
149966,99,7
150081,125,6
148931,125,4
150899,125,7
150096,125,4
149565,125,6
149873,163,6
149129,163,4
151456,99,3
149546,125,6
149983,99,4
150282,125,5
149519,125,9
149694,99,6
151531,147,6
150122,125,5
150091,125,5
149731,125,4
149526,125,7
149923,93,1
150077,125,7
150936,125,6
151403,125,6
150288,125,4
150923,125,4
149582,163,1
149113,163,6
148884,125,7
149511,125,6
150070,125,3
150125,125,5
149931,93,2
149692,99,7
150334,99,3
150914,125,5
151508,147,7
150109,125,6
151139,163,5
151393,125,5
149669,99,8
148909,125,4
150889,125,7
151499,147,7
149530,125,5
150874,125,9
151166,161,3
151396,125,6
149137,163,6
150289,125,2
150920,125,6
149557,125,8
151146,163,5
150877,125,3
149504,125,3
151160,161,3
149680,99,7
149684,99,6
150900,125,7
150111,125,5
149562,125,8
149586,125,5
149922,93,1
150879,125,8
149544,125,5
150305,163,4
150872,125,7
149119,163,6
148905,125,5
151455,99,7
149732,125,4
149507,125,4
149975,99,4
151513,147,7
151152,163,5
149879,163,2
149126,163,5
148901,125,2
149734,125,4
149522,125,7
149979,99,5
150352,125,8
149472,163,4
151394,125,5
149131,163,6
148924,125,7
150902,125,7
150100,125,5
149566,125,6
148898,125,2
149533,125,7
149972,99,4
150884,125,6
150088,125,6
149869,163,4
149502,125,4
150071,125,7
150354,125,8
151507,147,6
151161,161,3
149693,99,6
149130,163,6
148926,125,4
150337,99,8
150905,125,7
151497,147,7
150102,125,5
149583,125,5
149666,99,8
149866,163,4
149677,99,4
149157,163,5
148927,125,4
150904,125,6
151493,147,6
150107,125,6
149572,163,4
149456,125,4
149117,163,6
149559,125,3
149967,99,6
150878,125,7
150087,125,5
150359,125,4
149735,125,4
149524,125,4
151512,147,7
150117,125,5
151162,161,3
149470,163,5
151397,125,5
149143,163,5
150912,125,7
149539,125,8
150285,125,6
149886,163,8
149112,163,6
151457,99,3
149499,125,6
149968,99,7
150068,125,7
150927,125,5
151149,163,7
149468,163,5
151639,163,5
153809,161,6
153748,125,6
153355,99,2
152208,163,7
153647,163,4
151625,163,5
154704,93,9
153095,99,6
153473,99,3
153738,125,3
153832,161,3
152746,163,4
152963,161,4
154644,93,9
153891,161,8
151794,163,6
153363,99,3
153073,99,8
153450,99,8
153709,93,9
151666,163,6
153157,163,4
153270,147,4
153796,161,7
152724,163,5
154638,93,9
152925,163,6
153181,163,3
154171,93,2
153348,99,2
152222,163,9
153412,99,4
152595,125,5
151644,163,3
151985,163,5
153870,161,9
153634,163,4
154671,93,9
154418,93,5
152900,125,5
151812,99,3
153097,99,6
154740,93,7
153265,147,4
153825,161,2
152970,161,3
154416,93,4
152341,125,7
151986,163,5
152447,125,3
153383,99,3
153462,99,9
153111,99,7
153831,161,3
154652,93,10
154425,93,6
152335,125,8
153894,161,8
154513,93,4
153371,99,3
153084,99,7
153443,99,2
151680,99,5
153560,161,8
153795,161,7
152733,163,4
152958,161,2
153176,163,5
154173,93,2
153249,147,4
153342,99,2
152197,163,7
153407,99,4
153664,163,4
151642,163,5
154695,93,8
154608,93,3
153871,161,9
154645,93,10
152896,125,5
151799,163,6
153398,99,2
153107,99,6
153481,99,3
153714,93,9
151681,125,9
153263,147,4
153816,161,3
152735,163,5
154614,93,5
152338,125,3
153876,161,9
153387,99,3
152238,93,8
153448,99,8
152591,163,8
151661,163,4
154714,93,3
153779,161,8
153563,161,3
153784,161,3
154167,93,1
151984,163,5
153256,147,4
153327,99,2
152210,163,7
154696,93,8
153114,99,7
153744,125,2
153788,161,4
152131,163,5
153174,163,5
154189,93,1
153258,147,4
153332,99,2
152209,163,7
153410,99,4
153652,163,4
154690,93,9
153750,125,5
154663,93,10
152917,125,6
151805,163,6
153403,99,2
153213,125,9
153285,147,5
153835,161,2
152726,163,5
152960,161,2
154612,93,3
153895,161,8
151793,163,6
152443,125,7
153378,99,3
151636,163,5
154734,93,5
153807,161,9
154880,93,6
152122,163,5
154196,93,3
152308,125,4
153747,125,6
153326,99,9
152212,99,5
153416,99,4
154683,93,4
154545,93,3
153105,99,7
153736,125,3
151703,125,2
153207,163,5
152966,161,2
153648,163,4
154658,93,10
154426,93,2
152909,125,5
153886,161,8
151800,163,6
153386,99,3
153712,93,9
153167,163,5
153277,147,4
153799,161,7
153246,147,4
153640,163,4
154659,93,10
154422,93,5
152904,125,5
153883,161,8
151809,163,6
153397,99,2
153072,99,8
151679,99,5
153209,125,2
153269,147,4
153812,161,3
154626,93,9
152923,163,5
152345,125,3
153171,163,4
152890,125,5
154187,93,3
152441,125,7
153384,99,3
153456,99,8
153651,163,4
151655,163,3
153751,125,5
153352,99,2
153863,161,9
153644,163,4
151623,163,3
154692,93,8
152905,125,5
153099,99,7
151706,125,9
153205,163,5
153273,147,4
153827,161,3
154641,93,9
154429,93,3
153887,161,8
152939,163,3
153366,99,3
153466,99,7
154707,93,10
153548,161,4
153808,161,9
152727,163,5
152135,163,2
154637,93,9
152937,163,4
152312,125,8
153165,163,5
154166,93,3
152442,125,7
153344,99,2
152231,163,2
151651,163,5
154676,93,9
154160,93,4
152136,163,2
152934,163,6
153158,163,5
154170,93,1
153349,99,2
152228,163,5
151638,163,5
154732,93,4
154195,93,3
153752,125,5
151630,163,4
154687,93,4
152892,125,8
153104,99,7
153718,93,9
153829,161,3
152965,161,2
154664,93,10
153905,161,6
153375,99,3
152234,163,5
153081,99,7
153463,99,9
154709,93,8
153798,161,7
152732,163,4
152133,163,5
154634,93,5
152309,125,3
153163,163,5
153556,161,4
154185,93,2
151983,163,5
153259,147,4
153341,99,2
153409,99,4
153650,163,4
151650,163,5
154679,93,9
153867,161,9
153643,163,4
151626,163,5
154669,93,10
154427,93,2
152894,125,8
151798,163,6
153390,99,2
153088,99,7
153470,99,4
153734,125,2
151669,163,5
152052,99,3
153280,147,7
153811,161,6
152731,163,5
152973,161,7
153224,99,7
152202,163,7
154670,93,10
152906,125,6
151803,163,6
153092,99,7
153735,125,2
153818,161,3
152745,163,4
152972,161,3
154631,93,5
152339,125,7
153380,99,3
153078,99,6
153460,99,9
152596,125,5
151665,163,6
153787,161,4
152125,163,5
154374,93,7
153780,161,8
154176,93,3
153250,147,4
153338,99,2
154680,93,9
153753,125,6
154660,93,10
152916,125,4
153897,161,8
153402,99,2
153083,99,5
153745,125,2
154739,93,3
153212,125,1
153268,147,4
153826,161,3
152924,163,5
153155,163,5
152888,125,5
154168,93,2
153372,99,3
153457,99,8
152592,163,7
151653,163,4
154733,93,5
153783,161,4
154158,93,3
151982,163,5
153356,99,2
153418,99,4
153878,161,9
152438,125,3
153364,99,3
153085,99,6
153441,99,4
152590,163,8
151659,163,4
154708,93,9
153778,161,7
154582,93,7
153553,161,4
154165,93,3
154475,93,4
153335,99,2
152198,163,7
154673,93,9
153100,99,7
153743,125,2
154159,93,3
151705,125,2
152063,99,4
153208,163,5
153869,161,9
152743,163,5
154655,93,10
152913,125,4
153898,161,8
151811,163,5
153395,99,2
153710,93,9
153173,163,5
153276,147,4
152728,163,5
154636,93,9
152929,163,5
152342,125,7
153153,163,5
152887,125,5
154186,93,2
152437,125,3
153351,99,2
152232,163,2
153411,99,4
151640,163,3
154580,93,7
153150,163,5
151627,163,5
154688,93,4
152920,125,5
153113,99,7
153267,147,4
153833,161,2
152740,163,5
154646,93,10
152337,125,3
152884,125,5
153890,161,8
154694,93,8
153093,99,7
152964,161,2
154648,93,9
152921,163,5
153893,161,8
151810,163,6
153385,99,3
153467,99,8
153711,93,9
153159,163,5
153271,147,4
153790,161,3
152725,163,5
154639,93,9
152926,163,5
153182,163,3
154163,93,1
153328,99,2
152597,125,4
151634,163,5
154728,93,8
153773,161,7
154476,93,4
152203,163,7
154691,93,9
152901,125,4
153102,99,6
153740,125,2
153814,161,3
154610,93,5
152343,125,3
152448,125,3
153360,99,2
153070,99,8
153449,99,8
153791,161,3
152138,163,3
152317,125,4
153151,163,5
153549,161,3
154191,93,3
153248,147,4
153330,99,2
152219,163,2
153415,99,4
151648,163,5
154702,93,7
153381,99,3
153459,99,6
151683,125,9
154712,93,5
153561,161,2
153801,161,7
152734,163,5
152128,163,6
154635,93,5
152957,161,2
152313,125,5
153178,163,5
154175,93,2
152449,125,3
153253,147,4
153343,99,2
153405,99,4
153666,163,4
151646,163,3
154703,93,7
153523,125,8
153872,161,9
152744,163,6
153008,163,2
154667,93,10
152898,125,5
151795,163,6
154576,93,7
153399,99,2
153090,99,8
153717,93,9
151685,125,3
153210,125,2
153819,161,3
154627,93,9
153884,161,8
152436,125,5
153373,99,3
153453,99,8
151662,163,5
153793,161,7
154369,93,9
153564,161,3
153802,161,7
154172,93,2
153251,147,4
153336,99,2
152216,163,6
154689,93,9
153091,99,8
153774,161,7
154162,93,2
151701,125,1
154656,93,10
154417,93,5
152907,125,6
153899,161,8
153393,99,2
153082,99,7
153864,161,9
153641,163,4
154651,93,10
152918,125,6
153404,99,2
153112,99,5
153469,99,5
153720,93,9
152049,99,5
153264,147,4
153821,161,3
152729,163,5
154609,93,4
152935,163,6
153874,161,9
152941,163,3
152444,125,3
153379,99,3
151654,163,5
154711,93,5
153785,161,4
152124,163,5
154577,93,8
152318,125,8
153550,161,4
153754,125,6
154180,93,1
153347,99,2
154698,93,8
153110,99,8
153741,125,2
152959,161,2
153649,163,4
154653,93,10
152903,125,5
153877,161,9
151797,163,6
154819,93,3
153389,99,2
153076,99,8
154742,93,8
153172,163,4
153262,147,4
152730,163,7
152132,163,6
152936,163,4
153166,163,6
154182,93,1
153350,99,2
152225,163,2
153413,99,4
151656,163,4
154730,93,8
151672,163,5
153211,125,2
153278,147,4
153828,161,3
154625,93,9
153179,163,5
154190,93,1
152435,125,7
153358,99,2
152230,163,2
153442,99,2
151658,163,4
154710,93,5
153800,161,7
154579,93,2
151981,163,6
152123,163,4
153353,99,2
153866,161,9
152207,163,9
153646,163,4
154699,93,8
154474,93,4
153087,99,7
153733,125,2
153815,161,3
152741,163,5
154642,93,9
153892,161,8
153367,99,3
153455,99,8
153707,161,6
151667,163,5
153156,163,4
153806,161,9
153180,163,4
154174,93,2
152450,125,3
153345,99,2
152235,163,2
153417,99,4
152593,163,7
151635,163,5
154678,93,9
154370,93,3
153777,161,7
153636,163,4
154665,93,10
154423,93,5
152899,125,5
151804,163,6
153096,99,6
151704,125,1
151631,163,5
154700,93,8
153907,161,6
151796,163,6
153106,99,7
153834,161,3
154649,93,10
153875,161,9
153368,99,3
152224,163,2
153454,99,8
152594,163,5
153558,161,8
153786,161,4
152134,163,5
152311,125,3
153175,163,5
153559,161,8
154193,93,3
153340,99,2
151663,163,5
154681,93,9
153746,125,2
153868,161,9
153645,163,4
154668,93,10
154428,93,2
152895,125,4
151801,163,7
154738,93,5
153392,99,2
153715,93,9
151671,163,5
153813,161,3
152971,161,3
154611,93,3
152336,125,8
153879,161,9
152940,163,3
153382,99,3
152229,163,2
153452,99,8
151660,163,4
153781,161,8
154371,93,7
152310,125,3
153557,161,8
153279,147,4
153824,161,2
154633,93,5
152334,125,3
152439,125,3
153370,99,3
153461,99,9
151647,163,5
153789,161,3
152736,163,5
152129,163,4
154375,93,7
152315,125,3
153170,163,4
154179,93,1
151979,163,5
153254,147,4
153346,99,2
152218,163,7
153408,99,4
153668,163,4
154685,93,4
153109,99,8
153749,125,6
154661,93,10
152914,125,4
153906,161,6
151806,163,6
153396,99,2
153077,99,8
153483,99,3
153716,93,9
153830,161,3
152130,163,4
154632,93,5
154178,93,1
153377,99,3
153464,99,9
151657,163,4
154731,93,4
153803,161,9
153357,99,2
152201,163,7
153419,99,4
153654,163,4
154677,93,9
153098,99,5
153739,125,2
153206,163,5
154164,93,1
153247,147,4
153333,99,2
152199,163,7
153667,163,4
154682,93,9
153108,99,7
153737,125,3
154161,93,4
153865,161,9
154647,93,10
152915,125,4
153889,161,8
153391,99,2
153071,99,8
153713,93,9
152050,99,5
154741,93,6
153152,163,5
153820,161,3
154640,93,9
152927,163,6
153164,163,5
152889,125,5
154183,93,4
152440,125,3
153369,99,3
152233,163,5
151645,163,3
154736,93,4
153149,163,5
153862,161,9
152204,163,7
153635,163,4
151633,163,5
154674,93,9
152893,125,8
153101,99,7
153275,147,4
153817,161,3
152742,163,6
154650,93,10
154419,93,5
152340,125,7
152885,125,5
153881,161,8
153362,99,2
154705,93,9
153562,161,2
153805,161,9
154879,93,6
154629,93,10
152933,163,5
152316,125,5
153161,163,5
153555,161,2
154184,93,4
154657,93,10
154424,93,6
153880,161,8
153388,99,3
153075,99,8
153468,99,6
151682,125,3
153162,163,5
153274,147,4
153782,161,8
152127,163,5
154613,93,5
152928,163,6
153168,163,4
152886,125,5
154181,93,1
154485,93,7
153339,99,2
152227,163,5
151643,163,4
154729,93,8
151980,163,5
152206,163,9
153638,163,5
151629,163,5
154686,93,4
154477,93,3
152908,125,6
154558,93,2
153103,99,5
153823,161,3
152961,161,2
154672,93,9
154421,93,5
152344,125,3
153888,161,8
152433,125,3
153376,99,3
152251,125,4
153080,99,5
153708,161,4
154706,93,9
153554,161,4
153792,161,8
152737,163,5
152126,163,5
154197,93,3
154372,93,7
153177,163,5
153552,161,4
154192,93,3
153255,147,4
153331,99,2
153565,161,2
152220,163,2
153406,99,4
151649,163,5
154675,93,9
154666,93,10
153257,147,4
153337,99,2
152252,125,4
153420,99,4
153665,163,4
151652,163,4
154697,93,8
153776,161,7
154157,93,1
151702,125,1
152200,163,7
153013,163,6
151628,163,5
154662,93,10
152902,125,4
151802,163,7
153394,99,2
153089,99,8
153482,99,3
153719,93,9
154737,93,4
153822,161,3
152739,163,5
152962,161,3
154628,93,5
152333,125,3
153885,161,8
152446,125,3
153374,99,3
152223,163,2
153074,99,7
153458,99,8
151664,163,5
153797,161,7
154578,93,8
154373,93,7
152314,125,5
153804,161,9
154169,93,1
153252,147,4
153334,99,2
152217,163,6
153653,163,4
151624,163,4
154693,93,8
154565,93,3
153775,161,7
153325,99,9
153873,161,9
154654,93,10
154420,93,5
152891,125,8
151808,163,6
153401,99,2
153086,99,7
153810,161,6
152922,163,5
153160,163,5
154194,93,3
153365,99,3
153451,99,8
152897,125,5
153400,99,2
153115,99,3
151668,163,5
152051,99,5
153214,125,3
153266,147,4
152137,163,2
153882,161,8
152445,125,3
153361,99,2
153465,99,8
151641,163,4
153794,161,7
154581,93,7
153551,161,4
154188,93,4
153354,99,2
152205,163,9
154684,93,4
153094,99,8
153742,125,2
153642,163,4
154643,93,9
152912,125,4
153896,161,8
151807,163,6
153359,99,2
153079,99,6
151670,163,5
153154,163,5
153272,147,4
